school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Louisiana,1474.6274724759112,3,0.000481099643452414,-0.2336763438017703,,1408.7234381877681,-0.6257626565645681,0.5648076001456278,0,0.0,0.0,-0.4101151845450294,1434.3815704727954,1,0,89,Sun Belt,UL,2026,1,2026-09-23T04:13:56Z
Delaware,1483.2170790329292,3,0.000481099643452414,-0.1870393911200453,,1388.4676794412258,-0.7664262882307256,0.10667604360117265,0,0.0,0.0,-0.44776349481985145,1428.3578408288238,1,0,90,Conference USA,DEL,2026,1,2026-09-23T04:13:56Z
Stanford,1415.4191271661564,3,0.000481099643452414,-0.5551458756417588,-0.21988765988181835,1439.3266267068404,-0.4132425682518267,-0.397268668597728,2,0.3333333333333333,0.0,-0.46228615106078813,1426.034215830274,1,1,91,ACC,STAN,2026,1,2026-09-23T04:13:56Z
West Virginia,1429.6419477856111,3,0.000481099643452414,-0.4779235945247932,-0.47509784969401003,1423.7343043831831,-0.5215215377833593,-0.9622975883358894,1,0.16666666666666666,0.0,-0.4940608923844467,1420.9502572184886,1,0,92,Big 12,WVU,2026,1,2026-09-23T04:13:56Z
Colorado State,1471.1275797807264,3,0.000481099643452414,-0.2526788823852273,0.14806048756889784,1356.3701701510684,-0.9893235038170074,1.0534812604597135,1,0.16666666666666666,0.0,-0.4988651626755855,1420.1815739719063,1,0,93,Pac-12,CSU,2026,1,2026-09-23T04:13:56Z
South Alabama,1436.15261685394,3,0.000481099643452414,-0.4425741564276621,,1404.8311449932835,-0.652792209152379,0.5648076001456278,0,0.0,0.0,-0.5371722801537847,1414.0524351753945,1,0,94,Sun Belt,USA,2026,1,2026-09-23T04:13:56Z
Florida International,1418.2592068373579,3,0.000481099643452414,-0.5397257675892038,-0.11300430664935163,1409.4476484094484,-0.6207334675252438,0.16776025114043336,1,0.16666666666666666,0.0,-0.5380995454947298,1413.9040727208433,0,1,95,Conference USA,FIU,2026,1,2026-09-23T04:13:56Z
Navy,1440.9141021344626,3,0.000481099643452414,-0.4167218473319636,,1392.660393099491,-0.7373105025873674,-0.3209134091736522,0,0.0,0.0,-0.5609867421968954,1410.2421212484967,1,0,96,American Athletic,NAVY,2026,1,2026-09-23T04:13:56Z
Ohio,1364.0627552493845,3,0.000481099643452414,-0.8339834069173537,-0.8536084418341539,1482.0669413955172,-0.11643769622056138,-0.35145551294328253,1,0.16666666666666666,0.0,-0.5663756430248166,1409.3798971160293,0,1,97,Mid-American,OHIO,2026,1,2026-09-23T04:13:56Z
Purdue,1431.7616635038642,3,0.000481099643452414,-0.46641467604352643,,1397.9289747175835,-0.7007234838830227,-0.748502861948477,0,0.0,0.0,-0.5718536395712998,1408.503417668592,1,0,98,Big Ten,PUR,2026,1,2026-09-23T04:13:56Z
Sacramento State,1438.9061375246647,3,0.000481099643452414,-0.42762401728260147,-0.8020538777492259,1393.4731426309413,-0.7316664631732295,0.27465761433413954,1,0.16666666666666666,-0.016426700388628146,-0.586148874415212,1406.216180093566,1,1,99,Mid-American,SAC,2026,1,2026-09-23T04:13:56Z
Georgia State,1501.9256788777823,3,0.000481099643452414,-0.08546173678698739,,1323.1716935789796,-1.2198662516274783,1.1756496755382349,0,0.0,0.0,-0.5959437684652084,1404.6489970455666,1,0,100,Sun Belt,GAST,2026,1,2026-09-23T04:13:56Z
Fresno State,1354.797199750696,3,0.000481099643452414,-0.8842903995012193,-1.4274780356586767,1491.8020472132152,-0.04883344815922966,-1.1150081071840412,1,0.16666666666666666,0.0,-0.6117331154597825,1402.1227015264349,0,1,101,Pac-12,FRES,2026,1,2026-09-23T04:13:56Z
Troy,1390.8158330363174,3,0.000481099643452414,-0.6887285556552435,-0.9864762793251827,1428.3594332380915,-0.489402897855028,-0.9317554845662591,1,0.16666666666666666,0.0,-0.6363125132554082,1398.1899978791348,1,0,102,Sun Belt,TROY,2026,1,2026-09-23T04:13:56Z
San José State,1407.7400261360397,3,0.000481099643452414,-0.5968392720741175,-0.20160228862532675,1334.3787833858808,-1.1420399913341386,0.7633312746482251,2,0.3333333333333333,0.04525161097150743,-0.6558623293632978,1395.0620273018724,1,1,103,Mountain West,SJSU,2026,1,2026-09-23T04:13:56Z
